Id,SalePrice
2734,151111.65470304718
2735,136723.55360227227
2736,147006.6024181676
2737,124647.18794192054
2738,131214.7750572392
2739,162005.38506966303
2740,136589.50216859797
2741,148612.15587567937
2742,156451.82257925151
2743,150462.36688929645
2744,161263.97066271442
2745,137543.1257373214
2746,134886.33910581804
2747,135129.38316428178
2748,126888.38261500606
2749,132189.17051733634
2750,137593.65664319738
2751,135904.1597844923
2752,169814.34224696053
2753,148293.52284957565
2754,208345.53561672772
2755,130693.1290203945
2756,99620.77431692561
2757,65599.46829259167
2758,93480.97651722902
2759,157138.63001495236
2760,116778.97084916977
2761,150860.5318451617
2762,146407.99320767907
2763,186985.22351684465
2764,142010.15218239193
2765,285266.9520125068
2766,133505.57937917285
2767,92605.87308115295
2768,123457.60256047294
2769,120231.3684821573
2770,145762.9197234756
2771,109919.71053488881
2772,116318.37823533674
2773,173747.1190411139
2774,139004.4785954601
2775,121028.58914258612
2776,142551.0347178302
2777,147355.46559640608
2778,119898.39163491887
2779,120984.95931990883
2780,93043.54502343871
2781,86227.07141694061
2782,93983.45467657103
2783,100243.77683368453
2784,121773.35296419755
2785,134277.93184580948
2786,75130.46415646061
2787,115652.98344696888
2788,83418.22387814647
2789,178640.8442068271
2790,94945.68323519384
2791,113567.72955364434
2792,62239.70885539109
2793,171320.6981341441
2794,93482.01358726597
2795,111463.62611713301
2796,102013.34714273887
2797,188831.86413840228
2798,100307.94465016985
2799,119450.10184401587
2800,63194.631286561584
2801,109812.05388829541
2802,134767.23126591337
2803,160227.13745269945
2804,135018.7030841836
2805,96906.54604406009
2806,85086.59104428928
2807,165912.54096936126
2808,157275.20401471885
2809,138129.52120506205
2810,134984.2776017928
2811,156872.54251743093
2812,154923.3724189279
2813,149708.53768605154
2814,147411.61463239687
2815,98479.5656716731
2816,240611.29883651386
2817,152361.89175206947
2818,133143.53660543298
2819,160577.50736096303
2820,139010.07634792678
2821,112319.34299654383
2822,190570.48664665082
2823,270919.8343958915
2824,175031.30402538297
2825,136401.00656237526
2826,128856.9896776284
2827,134315.06981169473
2828,221997.54009622236
2829,228581.59334287635
2830,221996.75906201694
2831,164876.78933633864
2832,250549.48264023566
2833,315536.39838265727
2834,214401.1510586786
2835,217291.2906978935
2836,189463.16663116083
2837,148069.47857120878
2838,148214.03359373097
2839,188615.78615246402
2840,206284.13048209247
2841,201627.39625550632
2842,225523.8017788275
2843,153103.7065685729
2844,170508.05338628573
2845,126701.3247775229
2846,203574.7329314676
2847,195204.57633557465
2848,231551.0857809274
2849,205745.25177546157
2850,277111.01289693156
2851,221535.0394940753
2852,234874.7172677632
2853,234283.15134978213
2854,140856.07497230428
2855,217593.52198575865
2856,198609.72245431715
2857,185092.7871143677
2858,211099.41311618465
2859,132790.75038799364
2860,125853.4422277464
2861,113415.00690379736
2862,187429.8106711091
2863,125223.12223407027
2864,250811.9556067321
2865,139759.38770365732
2866,135391.74893541215
2867,95539.06457042067
2868,94990.34507113497
2869,111275.53678021701
2870,114232.57008125354
2871,76647.61242545243
2872,63142.7992899551
2873,106530.65307973712
2874,137369.0328942296
2875,122644.08385144293
2876,161233.47986600382
2877,136433.37607024965
2878,161291.47305027203
2879,137312.406598098
2880,103564.8701844732
2881,153277.1074108181
2882,164573.1920753302
2883,193137.48210848085
2884,198031.16538440774
2885,188874.0113956301
2886,215263.00210551245
2887,94447.37201642073
2888,137173.78837451624
2889,63386.40835583391
2890,87340.02060937624
2891,136230.8442777093
2892,62868.007476996194
2893,86564.89845227386
2894,62960.00567555587
2895,314494.40016763966
2896,303094.37779004994
2897,218419.11921024095
2898,147962.89852818838
2899,208296.30951124962
2900,158954.18090950124
2901,179275.6096991118
2902,196091.70216022304
2903,337018.55459425814
2904,370949.2916331994
2905,97804.06878249544
2906,199947.5320714323
2907,103079.48125198025
2908,132313.4937839687
2909,135050.66426320825
2910,71848.63181736758
2911,83869.67075057676
2912,152384.6664019553
2913,86654.57398431964
2914,72618.83142338006
2915,86741.32483792196
2916,85735.84311653928
2917,167732.45338810718
2918,113076.12006822044
2919,218420.4585712031
